"time","Inf.Asintomaticos","Inf.Leves","Inf.Hosp","Inf.UCI","Total.infecciosos","Defunciones","Removidos","Defunciones_por_dia","Removidos_por_dia"
160,2700266.19311074,7719717.64029667,1683157.10254099,841578.557085949,12944719.4930343,2319556.01255045,59556181.1562796,27042.3565690573,637799.581638761
161,2666933.10679435,7644220.76239753,1668899.69431086,834449.852742856,12814503.4162456,2346372.90398926,60187428.5424481,26816.891438806,631247.386168458
162,2633302.85799039,7567420.69617761,1654322.73275403,827161.371745354,12682207.6586674,2372959.10114436,60812023.4134417,26586.1971550975,624594.870993629
163,2599401.49473891,7489388.35793414,1639440.6298507,819720.320083193,12547950.8026069,2399309.60663447,61429871.3696004,26350.5054901149,617847.95615875
164,2565254.6465339,7410193.92023939,1624267.69858653,812133.854248865,12411850.1196087,2425419.65280067,62040883.8454177,26110.0461662025,611012.4758173
165,2530887.70918419,7329907.13593598,1608818.20965388,804409.109588228,12274022.1643623,2451284.70057965,62644978.0556041,25865.0477789748,604094.210186362
166,2496326.01142481,7248597.63687937,1593106.44407236,796553.226610777,12134583.3189873,2476900.43925479,63242076.9710338,25615.7386751454,597098.915429674
167,2461594.95744809,7166335.19544936,1577146.73948812,788573.374139284,11993650.2665249,2502262.78700144,63832109.3213313,25362.3477466479,590032.350297518
168,2426720.14080049,7083189.93903056,1560953.5282949,780476.768370335,11851340.3764963,2527367.89210969,64415009.6198712,25105.1051082434,582900.298539914
169,2391727.42650608,6999232.51015951,1544541.36616549,772270.687140048,11707771.9899711,2552212.13474203,64990718.2062088,24844.2426323439,575708.586337589
170,2356642.99974865,6914534.16770289,1527924.95006208,763962.478929255,11563064.5964429,2576792.12906433,65559181.3004495,24579.9943223028,568463.094240725
171,2321493.38089116,6829166.8271166,1511119.12528139,755559.566386058,11417338.8996752,2601104.72557752,66120351.0638161,24312.5965131838,561169.763366558
172,2286305.40796044,6743203.04040169,1494138.88155959,747069.4443783,11270716.7743,2625147.01347417,66674185.6596574,24042.2878966574,553834.595841333
173,2251106.18891696,6656715.91869913,1476999.33869093,738499.672802874,11123321.1191099,2648916.32284814,67220649.3093724,23769.3093739664,546463.649714999
174,2215923.02701659,6569779.00245793,1459715.72248472,729857.864564198,10975275.6165234,2672410.22659536,67759712.3381354,23493.9037472219,539063.028762996
175,2180783.32332563,6482466.08570385,1442303.33218554,721151.669284358,10826704.4104994,2695626.54186015,68291351.2058946,23216.3152647922,531638.867759168
176,2145714.46095777,6394851.00209413,1424777.50070458,712388.753418733,10677731.7171752,2718563.33090076,68815548.5198193,22936.7890406074,524197.313924775
177,2110743.67586571,6307007.38116108,1407153.54915285,703576.777522631,10528481.3837023,2741218.90127099,69332293.0251576,22655.5703702299,516744.505338252
178,2075897.91905654,6219008.38344296,1389446.73723438,694723.371447873,10379076.4111817,2763591.80523918,69841579.5722858,22372.903968187,509286.547128215
179,2041203.71493594,6130926.42311511,1371672.21105429,685836.108246835,10229638.4573522,2785680.83839069,70343409.0585633,22089.0331515088,501829.486277491
180,2006687.02015554,6042832.88632221,1353844.94983387,676922.477529987,10080287.3338416,2807485.03738469,70837788.3443926,21804.1989939995,494379.285829306
181,1972373.08687805,5954797.85273929,1335979.71291285,667989.858967019,9931140.51149721,2829003.67685888,71324730.1436269,21518.6394741936,486941.799234256
182,1938286.33382657,5866889.82702163,1318090.98827063,659045.496547463,9782312.64566628,2850236.26549691,71804252.8891177,21232.5886380314,479522.745490864
183,1904450.22788281,5779175.48581012,1300192.94362506,650096.474130102,9633915.1314481,2871182.54129137,72276380.5747651,20946.2757944609,472127.685647339
184,1870887.17838044,5691719.44490022,1282299.38098102,641149.692717207,9486055.69697889,2891842.46605099,72741142.5758887,20659.9247596171,464762.001123652
185,1837618.44563066,5604584.050114,1264423.69531043,632211.849794599,9338838.04084968,2912216.2192128,73198573.4501042,20373.7531618131,457430.874215454
186,1804664.06464311,5517829.19438095,1246578.83786058,623289.420985788,9192361.51787042,2932304.19102971,73648712.7211422,20087.9718169128,450139.27103807
187,1772042.78448137,5431512.16256902,1228777.28441301,614388.644181407,9046720.87564481,2952106.97521023,74091604.6482171,19802.7841805173,442891.92707482
188,1739772.02323263,5345687.50473792,1211031.00865708,605515.506226006,8902006.04285363,2971625.36109113,74527297.9836226,19518.3858808954,435693.335405514
